score,title,teacher,url,overview_outline,overview_goal,overview_en,teaching_plan,idx
0.2923,COS300XE（計算科学 / Computational science 300）最適化数学／Optimization,平原　誠（Hirahara MAKOTO）,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513842&nendo=2025&gakubueng=AP&t_mode=pc&radd=,目的の値を最大化あるいは最小化する解を求めることを最適化と呼ぶ．利益の最大化，コストの最小化，経路の最短化，効率の最大化など，最適化が登場する場面を挙げればきりがない．一見関係なさそうなパターン認識，機械学習，予測，データ解析などを支える基礎としても重要である最適化について学ぶ．,学生は以下を身に着けることができる： ・最適化手法の導出 ・最適化手法の実装 ・最適化手法の理解に必要な数学の基礎,"【Outline (in English)】 Optimization is the process of finding variable values that maximize or minimize an objective function (e.g. maximizing profit, minimizing cost). This course introduces fundamental methods for solving real-valued optimization problems that arise in various areas of science and engineering. Topics include Lagrangian method, gradient method, Newton's method, Quasi-Newton method, conjugate gradient method, Levenberg-Marquardt method and Gauss-Newton method. This course places emphasis on mathematical derivation and computer implementation of the optimization methods. At the end of this course, students are expected to derive the methods and implement them from scratch in Excel. Students will be expected to have completed the required assignments after each class meeting. Before/after each class meeting, students will be expected to spend four hours to understand the course content. Final grade will be calculated according to the following process: homework (30%) and term-end examination (70%).
【Default language used in class】 日本語 / Japanese",導入 / 数学的準備１ / 数学的準備２ / 数学的準備３ / 関数の極値１ / 関数の極値２ / ラグランジュの未定乗数法 / １次元最適化手法 / 勾配法 / ニュートン法 / レーベンバーグ・マーカート法 / 共役勾配法 / 準ニュートン法 / ガウス・ニュートン法,65
0.2919,COT400XE（計算基盤 / Computing technologies 400）コンピュータビジョン／Computer vision,清水　郁子（Ikuko SHIMIZU）,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513833&nendo=2025&gakubueng=AP&t_mode=pc&radd=,コンピュータを用いて画像から対象に関する様々な情報を取り出して利用するための工学的手法を学習する．,基本的な画像処理手法を身に着ける．画像からどのような情報が得られるのかを理解する．様々なアプリケーションについて知る．,"【Outline (in English)】 （Course outline） The objective of this lecture is to learn basic methods to obtain various types of information about the scene in the image using computer. （Learning Objectives） Acquire basic image processing techniques. Understand what kind of information can be obtained from images. Learn about the various applications. （Learning activities outside of classroom） Assignments will be submitted and feedback will be provided through the ""Learning Support System (Hoppii)"" The standard amount of study outside of class hours for preparation and review of this class is 4 hours. To help students understand the class, exercises will be performed in class and submitted after the class. Assignments may include simple programming.
【Default language used in class】 日本語 / Japanese",コンピュータビジョンとは / 画像の撮像原理 / デジタル画像の基礎 / 基本的な画像処理１ / 基本的な画像処理２ / 特徴抽出 / 幾何要素の抽出１ / 幾何要素の抽出２ / 2値画像処理 / 画像と空間の関係 / 3次元構造の推定 / ステレオカメラ / 動画像処理 / 物体の認識,56
0.2896,COT300XE（計算基盤 / Computing technologies 300）組込アプリケーション／Embedded application,門　勇一,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513835&nendo=2025&gakubueng=AP&t_mode=pc&radd=,パワーエレクトロニクス分野の組み込みアプリケーションを例にして、組み込み系システムが材料・デバイス技術、電力変換回路構成技術、フィードバック制御技術、サイバー・物理融合システム技術、等の材料からシステムに至る技術階層で成り立っている事を学びます。エネルギーを扱うパワーエレクトロニクス分野は電気自動車、ロボット、ドローンから再生可能エネルギー源を活用する直流マイクログリッドに至るまで、これからの日本の産業力強化や持続可能な生活基盤の構築に関わる極めて重要な分野である事を解説します。また、単品の製品からネットワークに接続され、人工知能が実装され、価値あるサービスを提供するスマートコネクテッド製品（Smart Connected Product）としての設計していく事が重要になる背景を理解します。,持続可能な社会インフラストラクチャーの実現と自然再生可能エネルギー源由来の電気エネルギーを活用して動く電気自動車、ロボット、ドローン等の実現に不可欠な組み込みパワーエレクトロニクス・ユニットを例にして、組み込み系の技術階層を理解します。具体的には、組み込み系を構成する材料・デバイス層から、回路層、モジュール・装置層、システム層に至る各階層における重要な知識、コンセプト、及び制御理論を学び、これらの技術階層を統合して、社会やユーザーに価値の高いサービスを提供するSmart Connected Productを設計するために必要な基礎力を習得します。,"【Outline (in English)】 （Course outline） Taking embedded applications in the field of power electronics as an example, we will learn that it consists of a technical hierarchy from materials to systems such as material / device technology, power conversion circuit configuration technology, feedback control technology, cyber / physical fusion system technology, etc.. The field of power electronics dealing with energy is an extremely important field related to strengthening Japan's industrial power and building a sustainable living infrastructure in the future, from electric vehicles, robots and drones to DC microgrids that utilize renewable energy sources. You will also learn that it is important to design a Smart Connected Product that is connected to the network from a single product, has artificial intelligence implemented, and provides valuable services. （Learning Objectives） In order to understand the technology hierarchy of embedded systems, we will create embedded power electronics units that are indispensable for electric vehicles, robots, drones, etc. that operate by utilizing the infrastructure that realizes a sustainable society and the electric energy derived from natural renewable energy sources. Let's take an example to understand. Specifically, we will learn important knowledge, concepts, and control theories in each layer from the material / device layer that constitutes the embedded system to the circuit layer, module / device layer, and system layer, and integrate these technical layers. To acquire the basic skills necessary to design a Smart Connected Product that provides high-value services to society and users. （Learning activities outside of classroom） Lecture materials will be distributed in advance via the ""learning support system"". Read it before the lecture, and learn the basic knowledge of electric circuits, electromagnetism, etc. described in the materials in advance. Each time, the necessary physics is supplemented in the lecture. （Grading Criteria /Policy） In addition to the normal score (40%), grades will be evaluated based on the content of the submitted report (60%) by giving report assignments in the middle and end of the lecture.
【Default language used in class】 日本語 / Japanese",パワーエレクトロニクス分野における組み込み系 / パワーエレクトロニクス分野における組み込系の基礎（１） / パワーエレクトロニクス分野における組み込系の基礎（２） / パワーエレクトロニクス分野における組み込系の基礎（３） / 組み込み型電力変換回路（１） / 組み込み型電力変換回路（２） / 組み込み型電力変換回路（３） / 組み込み型電力ユニットの制御（１） / 組み込み型電力ユニットの制御（２） / 組み込み型電力ユニットの制御（３） / 組み込み型電力ユニットの制御（４） / 組み込み型電力ユニットの制御（５） / スマートコネクテッド製品（Smart Connected Product） / 機械学習機能の実装と提供サービスの革新,58
0.2855,PRI200XE（情報学基礎 / Principles of informatics 200）組み合わせアルゴリズム／Combinatorics,李　磊（Lilei LILEI）,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513800&nendo=2025&gakubueng=AP&t_mode=pc&radd=,離散集合と離散構造、行列の基礎概念、行列積の高速アルゴリズム、逆行列の高速アルゴリズム、行列のLUP分解、LUP分解の応用、ブール行列の乗算、離散的フーリエ変換、高速フーリエ変換のアルゴリズム、畳込み演算、整数論変換、多項式変換、多項式積の計算、多項式の除算、まとめ。,組み合わせアルゴリズムの基礎を学び、効率の良いプログラム作成技術を習得することを目標とする。,"【Outline (in English)】 This lecture will include the following topics : Discrete set and discrete structure, Basic concept of matrix, Fast algorithm of matrix product, Fast algorithm of matrix inversion, LUP decomposition of matrix, Applications of LUP decompsition, Boolean matrix product, DFT, FFT Algorithm, Convolution, FNT, FPT, Polynomial product, Polynomial division etc. The goal is learning foundation of combination algorithms and efficient program technology. Data structure and Algorithms is needed for preparation using about 4 hours outside of the class. Grading criteria is based on the score of final exam, 60% or more is needed for pass.
【Default language used in class】 日本語 / Japanese",離散集合と離散構造 / 行列の基礎概念 / 行列積の高速アルゴリズム / 逆行列の高速アルゴリズム / 行列のLUP分解 / LUP分解の応用 / ブール行列の乗算 / 離散的フーリエ変換 / 高速フーリエ変換のアルゴリズム / 畳込み演算 / 整数論変換 / 多項式変換 / 多項式積の計算 / 多項式の除算,23
0.2821,COT400XE（計算基盤 / Computing technologies 400）セキュアシステム設計／Secure system and design,金井　敦（Atsushi KANAI）,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513832&nendo=2025&gakubueng=AP&t_mode=pc&radd=,セキュアな情報システムとするための原理や手法を、インターネットに接続されたＬＡＮとシステムで構成されるネットワークシステムを基本に学ぶ。また、企業の最先端の情報や実習を交えて、実践的な学習を行う。,様々な攻撃や内部漏えいを防止するためのネットワークやコンピュータシステムを実現するために、攻撃手法と防御手法を理解し、ネットワークを含めた初歩的なセキュア・システム設計および対策ができるようになることを目標とする。,"【Outline (in English)】 Course outline: Learn the principles and methods for creating secure information systems, based on network systems composed of LANs and systems connected to the Internet. Additionally, engage in practical learning by incorporating cutting-edge information and hands-on exercises from companies. Learning Objectives: The goal is to understand attack methods and defense techniques in order to realize networks and computer systems that prevent various attacks and internal leaks. This includes being able to design secure systems and implement countermeasures, including basic network security design. Learning activities outside of classroom: After each class meeting, students will be expected to spend four hours to understand the course content. Grading Criteria/Ploicy: Evaluation will be based on small reports and a final assignment equivalent to an exam (scored out of 50 points). Submission of the final assignment is mandatory, and a total score of 60 points or higher, combining the small reports and the final assignment, is required to pass. Attitude and participation in class will be considered as regular points to adjust the evaluation.
【Default language used in class】 日本語 / Japanese",ガイダンスおよびセキュリティの全体像と最新動向 / ネットワーク攻撃の種類と概要 / 法律とITシステム / 企業における情報セキュリティの取り組み事例 / レイヤ４以上での攻撃（サイバー攻撃対策） / レイヤ４以上での攻撃（Ｗｅｂ） / レイヤ４以上での攻撃（電子メール） / LAN上でのセキュリティ（レイヤ１と２） / レイヤ３での攻撃 / セキュリティプロトコル / 防御方式とネット構成（セキュアネットワーク） / 防御システム構成と各種サーバ構成（クラウドセキュリティ） / 重要なセキュリティ対策技術（解析技術） / 総まとめ,55
0.2789,HUI200EX（人間情報学 / Human informatics 200）IoTシステム工学／IoT System Engineering,品川　満（Mitsuru SHINAGAWA）,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513887&nendo=2025&gakubueng=AP&t_mode=pc&radd=,我々の身の回りには小型コンピュータがいたるところに存在する。このような環境をユビキタスコンピューティングと呼び、いつでも、どこでも、だれでも、様々な情報通信サービスが利用できる。ユビキタスコンピューティングはIoTという名称に変わり発展し続けている。誰にとっても使いやすいIoTシステムを実現するための様々な要素技術を理解することを目的とする。,"到達目標は、IoTの概念を理解することである。通信技術、センサ技術、ネットワーク技術、ソフトウエア技術などのIoTシステム工学に関わる要素技術を習得し、それぞれの技術を実際のシステムに適用できるようになる。 The goal is to understand IoT system. Learn elemental technologies related to IoT system such as communication technology, sensor technology, network technology, and software technology. These technologies can be applied to actual systems.","【Outline (in English)】 The aim of this course is to help students acquire understand the background and concept of ubiquitous computing. Ubiquitous computing has been changed into IoT and continues to evolve. I will lecture on various hardware and software element technologies for achieving useful IoT services. 【Goal】 The goal is to understand Mark Weiser's advocacy of ubiquitous computing. Learn elemental technologies related to ubiquitous computing such as communication technology, sensor technology, network technology, and software technology. These technologies can be applied to actual systems. 【Learning activities outside of classroom）】 The standard time to spend preparing and reviewing this lesson is 4 hours.Get the latest information on information and communications from the Internet, newspapers and television. Be aware of where small computers such as smartphones, personal computers, and networks are used. 【Grading Criteria /Policy】 Grades are evaluated based on final exams, tests, and final reports. 70 points for the final exam or final report assignment, and 30 points for the test. Pass 60 points or more. Attendance rate of 70% or higher is required for grade evaluation.
【Default language used in class】 日本語 / Japanese",計測技術 / バッテリ技術 / ＬＳＩ技術 / マイコン / 電磁波 / 無線通信（一次変調） / ソフトウエア無線実習（１） / 無線通信（二次変調） / デジタル変調 / ソフトウエア無線実習（２） / 無線LAN / 光ファイバ通信技術 / 重要事項整理 / 重要事項理解度確認,110
0.2783,COT300XE（計算基盤 / Computing technologies 300）ソフトコンピューティング／Soft computing,李　磊（Lilei LILEI）,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513826&nendo=2025&gakubueng=AP&t_mode=pc&radd=,授業のテーマは下記の通りである。はじめに、ニューロンのモデル、ニューラルネットワークの学習、ホップフィールドネット、ボルツマンマシン、ファジィの原理、ファジィ推論、遺伝的アルゴリズムの原理、遺伝的アルゴリズムの流れ、ニューラルネットワークの応用例、ファジィの応用例、遺伝的アルゴリズムの応用例、異なる手法の融合、まとめ。,ニューラルネットワークは脳を模擬しようとし、ファジィは人間の主観的な情報処理方式を、遺伝的アルゴリズムは生物の進化のメカニズムを模擬しようとしている。この講義で、これらのソフトコンピューティングという情報処理の手法を紹介する。様々の応用問題に適用できる能力を身につけてもらう。,"【Outline (in English)】 This lecture will include the following topics : Introduction, Model of neuron, Learning for Neural network, Hopfield network, Boltzmann machine, Principle of the Fuzzy, Fuzzy inference, Principle of genetic algorithm, Procedure of genetic algorithm, Application of neural network, Application of Fuzzy, Application of genetic algorithm, Fusion of different algorithms, etc. The goal is learning various softcomputing methods to solve many application problems. Data structure and Algorithms is needed for preparation using about 4 hours outside of the class. Grading criteria is based on the score of final exam, 60% or more is needed for pass.
【Default language used in class】 日本語 / Japanese",はじめに / ニューロンのモデル / ニューラルネットワークの学習 / ホップフィールドネット / ボルツマンマシン / ファジィの原理 / ファジィ推論 / 遺伝的アルゴリズムの原理 / 遺伝的アルゴリズムの流れ / ニューラルネットワークの応用例 / ファジィの応用例 / 遺伝的アルゴリズムの応用例 / 異なる手法の融合（1） / 異なる手法の融合（2）,49
0.2754,PRI100XE（情報学基礎 / Principles of informatics 100）Introduction to Computer Science and Information Technology／Introduction to Computer Science and Information Technology,周　金佳、彌冨　仁、鳥飼　弘幸、黄　潤和、栗田　太郎、余　恪平,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2514179&nendo=2025&gakubueng=AP&t_mode=pc&radd=,"This class is a part of the group of English based global open classes, which aims at giving students chances of global experience. Students can acquire comprehensive introductory knowledge and insight on the important fields in computer science and information.","Students can acquire a clear and comprehensive perspective of R/D issues in the field of computer science and information technology. Students can learn scientific (mathematical, physical) bases of cutting-edge technologies with large practical significance.","【Outline (in English)】 This class is a part of the group of English based global open classes, which aims at giving students chances of global experience. Students can acquire comprehensive introductory knowledge and insight on the important fields in computer science and information. After each class, students are expected to spend 1 hour understanding the course content. The final grade will be evaluated based on reports (90%), and in-class contribution (10%).
【Default language used in class】 英語 / English",Introduction and Multimedia processing / Information Networks / Software Engineering 1 / Software Engineering 2 / Image and Intelligent information processing 1 / Image and Intelligent information processing 2 / Biomimetic and AI electronic circuits 1 / Biomimetic and AI electronic circuits 2 / Pattern recognition 1 / Pattern recognition 2 / Ubiquitous systems software and artificial intelligence 1 / Ubiquitous systems software and artificial intelligence 2 / Computer system design and innovation 1 / Computer system design and innovation 2,112
0.2741,COT300XE（計算基盤 / Computing technologies 300）情報ネットワーク設計論／Information network design,金井　敦（Atsushi KANAI）,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513816&nendo=2025&gakubueng=AP&t_mode=pc&radd=,情報通信の基本について理解していることを前提に、通信レイヤ２，３，４のプロトコルや仕組みを深く理解した上で、具体的に小規模なLANを設計、構築する基礎的な知識と方法を学ぶ。,インターネット接続を意識した、レイヤ２～４プロトコルおよびネットワーク制御や利用に必要な一部のサーバについて学ぶ。さらに、小規模なローカルエリアネットワーク(LAN)を具体的に設計できるようになることを目標とする。,"【Outline (in English)】 Course outline: Based on an understanding of the fundamentals of information and communication, learn the basic knowledge and methods for deeply understanding Layer 2, 3, and 4 protocols and mechanisms, and for concretely designing and building a small-scale LAN. Learning Objectives: Learn about Layer 2 to Layer 4 protocols with a focus on Internet connectivity, as well as some servers necessary for network control and usage. Additionally, aim to be able to design a small-scale local area network (LAN) in detail. Learning activities outside of classroom: After each class meeting, students will be expected to spend four hours to understand the course content. Grading Criteria/Ploicy: Evaluation will be based on small reports and a final assignment equivalent to an exam (scored out of 50 points). Submission of the final assignment is mandatory, and a total score of 60 points or higher, combining the small reports and the final assignment, is required to pass. Attitude and participation in class will be considered as regular points to adjust the evaluation.
【Default language used in class】 日本語 / Japanese",情報ネットワークの歴史と発展 / 通信方式概観 / ネットワークプロトコル構成 / レイヤ２プロトコル（CSMA/CD） / IPアドレス / レイヤ3プロトコル / アドレス変換とサブネットワーク / レイヤ４プロトコルおよび通信速度 / LANの構成法の基本 / セキュリティプロトコル / ネットワーク構成とセキュリティ / 各種サーバ / ネットワーク設計の演習 / 設計、構成例とまとめ,39
0.2738,COT100XE（計算基盤 / Computing technologies 100）組込システムの基礎／Fundamental of embedded systems,足立　正二（Shoji ADACHI）,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513789&nendo=2025&gakubueng=AP&t_mode=pc&radd=,組込システムとは専用のハードウエアにMPUと制御ソフトウエアを組込んだシステムであり、家電や自動車、産業や社会インフラなどにおいて広く使われてる。本授業では、組込システムや組込システムに使われるセンサ、制御、通信ネットワークの基本的かつ体系的な知識を学び、社会や産業における組込システムの役割を理解する。,組込システムで必要となる用語、基礎的事項（ハードウェア、ソフトウェア）、周辺技術（信号処理技術、センサ、ネットワーク など）、応用に関する知識などを身につけ、日常目にする組込システム（民生品、産業機器）の機能がどのように実現されているかを理解できることを目標とする。,"【Outline (in English)】 【Course outline】 Embedded systems are systems in which MPU and control software are embedded in dedicated hardware, and are widely used in home appliances, automobiles, industry, and social infrastructure. In this lecture, students will learn basic and systematic knowledge of embedded systems and sensors, controls, and communication networks used in embedded systems, and understand the role of embedded systems in society and industry. 【Learning Objectives】 The objective of this course is to acquire the terminology, basic items (hardware, software), peripheral technologies (signal processing technology, sensors, etc.), and knowledge of applications required for embedded systems, and to understand how the functions of embedded systems (consumer products, industrial equipment) that we see in our daily lives are realized. 【Learning activities outside of classroom】 Preparation and review time for this class requires 4 hours for each session (standard). It is recommended that students study in advance with textbooks and reference books based on the theme and content of each session. 【Grading Criteria /Policy】 Evaluation will be based on a combination of the results of participation and attitude (about 30%) and report (about 70%).
【Default language used in class】 日本語 / Japanese",組込システム入門 / 組込システムの事例 / ハードウェア技術（１） / ハードウェア技術（２） / ハードウェア技術（３） / ソフトウエア技術（１） / ソフトウエア技術（２） / 基本I/O / 外部周辺機器 / 信号処理のための電子回路技術（１） / 信号処理のための電子回路技術（２）、電子機器のハードウェア/ソフトウェア構成の基本 / 組込システムの開発の流れ、レポート課題の説明 / ネットワークとセキュリティ / 制御技術入門、レポート課題の回答例の説明,12
0.2707,COT300XE（計算基盤 / Computing technologies 300）ネットワークアプリケーション設計論／Network application design,原　潤一,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513824&nendo=2025&gakubueng=AP&t_mode=pc&radd=,我々が日々利用しているサービスの多くは、インターネットを介したネットワークアプリケーションとして提供されている。例えば、SNS（ソーシャルネットワーキングサービス）などはその典型である。本授業では、こうしたネットワークアプリケーションの概要を理解し、設計のための基本的な知識や関連するウェブ技術に関する知識を、実践を通じて習得する。,ネットワークアプリケーションを設計する際に必要な知識を習得し、最適解を導くことができるようになることを目的とする。 1. ネットワークアプリケーションにおいて必要となる要素を説明できる。 2. それぞれの要素における選択肢を理解し、特徴を説明できる。 3. それぞれの要素における選択肢から、要件にあった最適な技術を選択できる。 4. ネットワークアプリケーションを企画し、設計を要件定義として整理できる。,"【Outline (in English)】 This class let you know to get an overview of these network applications and gain a basic knowledge of design and knowledge of related web technologies through practice. Your grade will be evaluated based on the number of class attendance, reports, tests, and assignments. The next lecture will be announced at the time of class, so you should prepare for the class before attending the class. After class, we will review the reports that are imposed as needed. Even if there are no report, please review the contents and thoroughly review them. The preparation and review of this class is 4 hours each.
【Default language used in class】 日本語 / Japanese",ネットワークアプリケーションの歴史 / 要件定義と設計 / ウェブ周辺技術 / ユーザと認証・認可 / 企画プレゼンテーション / 言語・フレームワークの特徴と構成 / ソフトウェア基盤 / システム基盤 / 国際化、ユーザビリティ・アクセシビリティ / システム開発手法、評価指標 / ソフトウェアテスト、運用・保守 / 情報セキュリティ / ネットワークアプリケーション構築演習 / 全体のまとめ,47
0.2704,HUI200XE（人間情報学 / Human informatics 200）感性工学／KANSEI engineering,倉掛　正治（Shoji KURAKAKE）,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513811&nendo=2025&gakubueng=AP&t_mode=pc&radd=,視覚、聴覚、体性感覚（触覚を含む）のそれぞれに対して、感覚対象の物理的特性、人の感覚の仕組み、各感覚対象に対するコンピュータでの処理の基礎技術、を学ぶ。,・聴覚、視覚、体性感覚の仕組みを理解する。 ・人の感覚の仕組みに関連して、音楽における音律理論、ＨＴＭＬ・印刷物・服などにおける正確な色指定、部屋の照明・音環境の設計などの事例を知る。 ・錯覚を含む人の知覚特性の例を知る。 ・光・音・接触をコンピュータで処理する基本技術を取得する。 ・ＶＲでの触覚の利用など、人の感性に沿ったコンピュータ処理の実例を知る。,"【Outline (in English)】 Students will learn the basics of the physiology of vision, hearing, and somatosensory. Then they will learn some computing methods to process sensor data in accordance with human perception, which are called ""KANSEI"" information processing. [Learning activities outside of classroom] The review and the preparation of each lesson will take 4 hours. [Grading Criteria /Policy] Grade is determined 40% by the submission of the assignment for each lesson, 50% by the evaluation of tests during classes and 10% by the evaluation of a report on the issue assigned within a class.
【Default language used in class】 日本語 / Japanese",聴覚、視覚、体性感覚の特性と錯覚 / 音の物理的特性 / 人の聴覚の特性 / 聴覚認知 / 聴覚認知（続き）聴覚の生理的仕組み / 音声および音声処理の基礎 / 感覚知覚過程の一般的特性 / 光の物理的特性と視覚の仕組み感覚知覚過程の一般的特性（続き） / 視覚の仕組み（続き） / 明るさの知覚 / 形と大きさの知覚色の知覚 / 視覚処理のモデル化体性感覚（触覚）の知覚と感情 / レポート検討 / レポートのレビュー感覚処理の応用,34
0.2703,COT300XE（計算基盤 / Computing technologies 300）セキュア・プログラミング／Secure programming,斉藤　典明（Noriaki SAITO）,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513879&nendo=2025&gakubueng=AP&t_mode=pc&radd=,現在の社会は、様々なソフトウェアによって成り立っている。ソフトウェアの不具合やサイバー攻撃によってソフトウェアが正常に動作しなくなることで社会への影響は甚大なものになる。よって社会基盤となりうるセキュアなソフトウェアを開発するための手法について学ぶ。,主にサイバー攻撃対策を対象にしたセキュアなソフトウェアの開発方法と意義について理解し、ソフトウェア開発で必要となる知識と技能を習得する。 ソフトウェア開発手法を踏まえてセキュアなコードの書き方やIT技術者として押さえておくべきポイントを解説する。 就職・インターンシップや入社後に必要となる実務的なスキルが身につく。,"【Outline (in English)】 - Course outline Many functions at the current society has been built by using many and complexity software. So,if they have some vulnerabilities of the software to cyber attacks or some incidents,our current society may be enormous damage. To solve such problem, this course lecture how to make secure software. - Learning Objectives By the end of the course, students should be able to do the followings: It will be able to know the vulnerabilities of a software. It will be able to know secure programing method and get its skills. - Learning activities outside of classroom Students will be expected to have completed the required assignments after lesson. Your study time will be more than four hours for a class. - Grading Criteria /Policies Your overall grade in the class will be decided based on the following Usual 14 reports: 90%, Final report (it is mandatory): 10%
【Default language used in class】 日本語 / Japanese",ガイダンス・セキュアプログラミングの必要性 / サイバー攻撃と脆弱性情報の所在 / ソフトウェア開発における課題 / オペレーティングシステムに関する補足とセキュリティデータ分析 / 設計における課題 / 実装における課題 / 運用における課題 / 演習準備 / 演習１：Webプログラミングにおける課題 / 演習２：Webプログラミングからの考察 / 演習３：SQLにおける課題 / 演習４：C言語における課題 / セキュリティ検査とセキュリティ対策 / スキルアップに向けて・まとめ,102
0.2694,PRI200XE（情報学基礎 / Principles of informatics 200）データ構造とアルゴリズム／Data structure and algorithm,李　磊（Lilei LILEI）,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513786&nendo=2025&gakubueng=AP&t_mode=pc&radd=,授業のテーマは下記の通りである。（１）アルゴリズム解析、（２）ソーティング、（３）探索、（４）パターン照合、（５）グラフ、（６）さらに学ぶために。,授業の到達目標として、アルゴリズムの基礎を学び，効率の良いプログラム作成技術を習得することを目標とする。,"【Outline (in English)】 This lecture will include the following topics : (1) Analysis of algorithms, (2) Sorting, (3) Searching, (4) Pattern matching, (5) Graph, (6) P and NP problems. The goal is learning foundation of algorithms and efficient program technology. C or C++ Programming Language is needed for preparation using about 4 hours outside of the class. Grading criteria is based on the score of final exam, 60% or more is needed for pass.
【Default language used in class】 日本語 / Japanese",アルゴリズム解析1 / アルゴリズム解析2 / アルゴリズム解析3 / アルゴリズム解析4 / ソーティング1 / ソーティング2 / ソーティング3 / 探索 / パターン照合1 / パターン照合2 / グラフ / さらに学ぶために1 / さらに学ぶために2 / さらに学ぶために3,9
0.269,COT200XE（計算基盤 / Computing technologies 200）ソフトウェア工学／Software Engineering,原　潤一（Junichi HARA）,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513886&nendo=2025&gakubueng=AP&t_mode=pc&radd=,現代の情報化社会においてソフトウェアは必要不可欠となっている。一方、ソフトウェアは大規模化・複雑化の一途を辿っており、効率よく開発を行うためにはさまざまな技術が求められる。更に、このような大規模で複雑なソフトウェアの開発を行う場合、多くの人が関わってくる。本講義では、ソフトウェアを開発する上の種々の問題を乗り越えるために必要な技術の基礎を工学的に学んでいく。,ソフトウェア開発技術を中心とし、ソフトウェア開発に関わる基礎的な知識を適切に説明できることを目標とする。具体的には、開発の基本であるウォーターフォール・モデルをベースにし以下の三点を説明できることとする。(1)要求仕様、設計、コーディング、デバッグ、テスト、および保守について工学的観点で説明できること。(2)開発者と品質保証者の両方の立場でソフトウェア開発を具体的に説明できること。(3)ソフトウェア開発の管理手法を説明できること。,"【Outline (in English)】 In modern society, software contained in information systems has been indispensable. Software is becoming more extensive and complex, and various techniques are required to develop it efficiently. In addition, developing such complex software involves many people. In this course, students learn the basics of techniques for developing such software. By the end of this course, students should be able to do the followings: - Students can explain each phase of software development. - Students can demonstrate software modeling. - Students can explain several techniques in software design, such as object-oriented programming. Before/after each class meeting, students will be expected to spend four hours to understand the course content. Your overall grade in the class will be decided based on the following Term-end report: 60%, Short tests: 40%.
【Default language used in class】 日本語 / Japanese",概要 / 要求仕様定義の概要 / 要件仕様の検証 / 要件仕様のバグ / 設計の概要：モジュール分割 / 設計の概要：データ構造の設計 / 設計の概要：モデリング / コーディング / 品質保証：デバッグとテスト / 品質保証：デバッグの実践的な実施方法 / 品質保証：テストによる品質制御 / 保守とバージョンアップ / 見積もり技術とソフトウェア開発の課題 / テスト,109
0.2667,HUI300EX（人間情報学 / Human informatics 300）情報工学実験2／Experiments in Information Engineering II,李　磊、和田　幸一、周　金佳、山岸　昌夫,https://syllabus.hosei.ac.jp/web/preview.php?no_id=2513812&nendo=2025&gakubueng=AP&t_mode=pc&radd=,応用情報工学における、問題や課題、及び解決方法の「発見」にもとづき、課題の解決に向かって「創造」する態度を身につける。,学生諸君は、この実験の実施からレポートの作成、教員による試問というプロセスを通じて、のちの職業に欠かせない業務遂行のサイクルを習得していただきたい。,"【Outline (in English)】 【Course outline】There are 11 projects for the experiments. Through the required tasks, students learns the basic skills for research and development. 【Learning Objectives】Students are to understand basics of each experiment.【Learning activities outside of classroom】Before each class meeting, students will be expected to have read the relevant chapter(s) from the text.【Grading Criteria /Policy】Students must complete all experiments, submit a report for each experiment (50%), and pass the corresponding oral examination (50%). The final evaluation will be based on a comprehensive assessment of these components.
【Default language used in class】 日本語 / Japanese",ソートアルゴリズムの実装と性能評価（李） / 連立一次方程式の解法の実装と性能評価（李） / 電卓部品の特性評価（和田） / 電卓の設計（和田） / 信号のパワースペクトル推定（周） / 信号の変復調と多重化（周） / イントラネットの構築 / サービスの創造 / Viola-Jones法による画像からの顔検出（山岸） / 主成分分析による顔画像分析・合成（山岸） / 組み込みシステムの演習（１） / 組み込みシステムの演習（２） / レポート整理 / 試問,35
